,Time,Municipality,Impact variable,Hazard variable,Impact value,Hazard value,Trend,Observed anomalies,Predicted anomalies,Aggregation,Best_Degree
27,2020,Alvesta,hydro_prod,SPEI12,296.0,0.7607579697440771,Linear,12.945747190234885,0.2182939874115571,1,1
28,2005,Aneby,hydro_prod,SPEI12,360.0,1.2130795586760348,Linear,155.72742315808597,5.78901398532518,1,3
29,2006,Aneby,hydro_prod,SPEI12,292.0,-0.4104788831829563,Linear,180.27654552447285,9.348528446717896,1,3
30,2008,Aneby,hydro_prod,SPEI12,266.0,1.8257542808367544,Linear,32.48647264758751,25.996753415623697,1,3
31,2009,Aneby,hydro_prod,SPEI12,245.0,0.9952631502921994,Linear,-49.27894597312496,2.7164348648833254,1,3
32,2010,Aneby,hydro_prod,SPEI12,168.0,0.0245511350709642,Linear,-78.04762465595321,4.899093747457347,1,3
33,2011,Aneby,hydro_prod,SPEI12,436.0,1.400352227817946,Linear,-58.37915239597309,9.994339324768788,1,3
34,2012,Aneby,hydro_prod,SPEI12,391.0,0.9455139224653706,Linear,-70.59732237933791,2.2588698625960504,1,3
35,2014,Aneby,hydro_prod,SPEI12,892.6666666666666,-0.9563926102762956,Linear,-52.87688587664314,12.767684373337747,1,3
36,2015,Aneby,hydro_prod,SPEI12,1785.3333333333333,0.5335143804758686,Linear,-17.975580723005063,1.3160118483194214,1,3
37,2016,Aneby,hydro_prod,SPEI12,2678.0,0.6629478387165371,Linear,8.912857930337193,1.1255054622592517,1,3
38,2017,Aneby,hydro_prod,SPEI12,3296.0,-1.2103566900144478,Linear,20.243460222833733,12.288152989075275,1,3
39,2018,Aneby,hydro_prod,SPEI12,3357.0,0.5499680659169327,Linear,11.035245415638208,1.2707174404042956,1,3
40,2019,Aneby,hydro_prod,SPEI12,3859.0,-1.6143862932130078,Linear,16.740466842000643,7.222386594751889,1,3
41,2020,Aneby,hydro_prod,SPEI12,4013.0,0.4678846199038412,Linear,11.848712783783524,1.5525283691043024,1,3
42,2021,Aneby,hydro_prod,SPEI12,4558.0,-0.1226996205526329,Linear,17.773484969991983,6.400515211073202,1,3
43,2022,Aneby,hydro_prod,SPEI12,3430.0,-0.0398600535681952,Linear,-17.397167336393405,5.545421954284385,1,3
44,2005,Arboga,hydro_prod,SPEI12,18618.0,0.4773387362429732,Linear,3.214062133757845,-0.8324830963743566,1,1
45,2006,Arboga,hydro_prod,SPEI12,18309.0,-0.7364305794235286,Linear,2.3667599555383867,2.2997248223178652,1,1
46,2007,Arboga,hydro_prod,SPEI12,10560.0,0.851348464794819,Linear,-40.45047053232404,-1.797638680979609,1,1
47,2008,Arboga,hydro_prod,SPEI12,17225.0,-0.5346643471690405,Linear,-2.0226089442370445,1.7790543932378766,1,1
48,2009,Arboga,hydro_prod,SPEI12,20295.0,0.8294810745925285,Linear,16.450302614521895,-1.7412085077426658,1,1
49,2010,Arboga,hydro_prod,SPEI12,19491.0,1.018056749254131,Linear,12.82462249525988,-2.2278398748599497,1,1
50,2011,Arboga,hydro_prod,SPEI12,19104.0,0.5722826442130692,Linear,11.569669196629066,-1.0774918114053684,1,1
51,2012,Arboga,hydro_prod,SPEI12,22657.0,0.2478223970994715,Linear,33.50907338694703,-0.24020177433437,1,1
52,2013,Arboga,hydro_prod,SPEI12,15662.0,1.982884213326896,Linear,-6.872652547528882,-4.71763771711385,1,1
53,2014,Arboga,hydro_prod,SPEI12,18203.0,-1.232343273623087,Linear,9.22708760351169,3.579458662762584,1,1
54,2015,Arboga,hydro_prod,SPEI12,15745.0,0.2154776661397229,Linear,-4.649315890882073,-0.15673416551245595,1,1
55,2016,Arboga,hydro_prod,SPEI12,14176.0,1.0465344962256116,Linear,-13.350575201932523,-2.3013284887335046,1,1
56,2017,Arboga,hydro_prod,SPEI12,14748.0,-1.1720790271109194,Linear,-9.005801924803139,3.423942991289393,1,1
57,2018,Arboga,hydro_prod,SPEI12,10733.0,0.1049099292330712,Linear,-33.148866973109634,0.12859282094272706,1,1
58,2019,Arboga,hydro_prod,SPEI12,15426.0,-2.0224773181741456,Linear,-2.996534247958274,5.618449168806269,1,1
59,2020,Arboga,hydro_prod,SPEI12,12701.0,0.9575747785631444,Linear,-19.358594538891293,-2.0717623524747397,1,1
60,2021,Arboga,hydro_prod,SPEI12,21723.0,-0.1716960278301098,Linear,39.27301193137699,0.8423918582787366,1,1
61,2022,Arboga,hydro_prod,SPEI12,15972.0,0.3543685600152891,Linear,3.4129688955963933,-0.5151508366345168,1,1
62,2005,Arjeplog,hydro_prod,SPEI12,360141.0,0.9173687151493972,Linear,9.218063107049232,0.9329438402084431,1,1
63,2006,Arjeplog,hydro_prod,SPEI12,355049.0,0.8703011700534439,Linear,6.705073634069607,0.8441664635881128,1,1
64,2007,Arjeplog,hydro_prod,SPEI12,310954.0,0.3985181292331173,Linear,-7.380388884990125,-0.045696405031983356,1,1
65,2008,Arjeplog,hydro_prod,SPEI12,372964.0,0.3878588304182547,Linear,10.107849865301684,-0.06580165130022464,1,1
66,2009,Arjeplog,hydro_prod,SPEI12,330191.0,0.3749480454660369,Linear,-3.3737583051838502,-0.09015358246278016,1,1
67,2010,Arjeplog,hydro_prod,SPEI12,301026.0,0.0588131921719986,Linear,-12.673574019420553,-0.686437558533388,1,1
68,2011,Arjeplog,hydro_prod,SPEI12,308220.0,0.0657845240953173,Linear,-11.356463614679232,-0.6732884436084413,1,1
69,2012,Arjeplog,hydro_prod,SPEI12,398567.0,1.6774974715078408,Linear,13.648673263422268,2.366675655743021,1,1
70,2013,Arjeplog,hydro_prod,SPEI12,310101.0,1.3960709578246602,Linear,-12.325232637464598,1.8358574975989224,1,1
71,2014,Arjeplog,hydro_prod,SPEI12,335605.0,0.2368895655527089,Linear,-5.910878023488603,-0.35055530177721234,1,1
72,2015,Arjeplog,hydro_prod,SPEI12,361109.0,-1.2758199556275474,Linear,0.3967000703368519,-3.2037821400412945,1,1
73,2016,Arjeplog,hydro_prod,SPEI12,370475.0,1.48632264213933,Linear,2.1504424888633475,2.0060874884065685,1,1
74,2017,Arjeplog,hydro_prod,SPEI12,379841.0,-0.0148031227848226,Linear,3.875469258396413,-0.8252904199902404,1,1
75,2018,Arjeplog,hydro_prod,SPEI12,379841.0,1.2059561795651563,Linear,3.031950479957593,1.4772687665268691,1,1
76,2019,Arjeplog,hydro_prod,SPEI12,379841.0,-1.2634513499716136,Linear,2.2020209071230483,-3.180452851030222,1,1
77,2020,Arjeplog,hydro_prod,SPEI12,379841.0,0.1836801987419831,Linear,1.3853547779218218,-0.45091719631526495,1,1
78,2021,Arjeplog,hydro_prod,SPEI12,379841.0,0.6440734170294581,Linear,0.5816366601114783,0.4174625343468963,1,1
79,2022,Arjeplog,hydro_prod,SPEI12,379841.0,0.2983732585477342,Linear,-0.2094389550402252,-0.2345866240418314,1,1
80,2005,Arvidsjaur,hydro_prod,SPEI12,856510.0,0.6015695440520654,Linear,4.7531892631986405,1.4141563757340667,1,4
81,2006,Arvidsjaur,hydro_prod,SPEI12,703495.0,0.7709105727197403,Linear,-11.582203235616896,-3.926125873118759,1,4
82,2007,Arvidsjaur,hydro_prod,SPEI12,768204.0,-0.2287743902229654,Linear,-0.70413299306051,0.19028283225841802,1,4
83,2008,Arvidsjaur,hydro_prod,SPEI12,845137.0,0.5374172774776863,Linear,12.43690822207178,2.6349208514200826,1,4
84,2009,Arvidsjaur,hydro_prod,SPEI12,684868.0,0.7730603551784627,Linear,-6.138404990013111,-4.016867024177614,1,4
85,2010,Arvidsjaur,hydro_prod,SPEI12,766164.0,-0.1036506268658727,Linear,8.267214198744096,1.7140528006470264,1,4
86,2011,Arvidsjaur,hydro_prod,SPEI12,637203.0,-0.0820679993664198,Linear,-7.067626453576666,1.9545240489849707,1,4
87,2007,Arvika,hydro_prod,SPEI12,133750.0,0.9331360881629616,Linear,-14.77102479104274,-0.8534936431591014,1,3
88,2008,Arvika,hydro_prod,SPEI12,175525.0,0.0424652923228012,Linear,14.39893527338888,5.799897608773067,1,3
89,2009,Arvika,hydro_prod,SPEI12,167001.0,0.8749911941608153,Linear,11.38260321849584,0.8225031392365114,1,3
90,2010,Arvika,hydro_prod,SPEI12,158477.0,1.1714175335490349,Linear,8.222173342110192,-10.207933960568976,1,3
91,2011,Arvika,hydro_prod,SPEI12,151373.0,0.5073297527695373,Linear,5.9004985954148905,6.789110794798919,1,3
92,2012,Arvika,hydro_prod,SPEI12,168207.0,0.7585868476422453,Linear,20.629456308892262,3.5335821771046074,1,3
93,2013,Arvika,hydro_prod,SPEI12,91371.0,1.2216418001860203,Linear,-32.787389650500934,-12.732124855567301,1,3
94,2014,Arvika,hydro_prod,SPEI12,119444.0,-0.9598329741867409,Linear,-9.81643147746933,-5.939048636094389,1,3
95,2015,Arvika,hydro_prod,SPEI12,113556.0,0.919472431683905,Linear,-11.936312381551204,-0.4395485125845937,1,3
96,2016,Arvika,hydro_prod,SPEI12,107668.0,0.8056541033517071,Linear,-14.174407549626627,2.537332140326658,1,3
97,2017,Arvika,hydro_prod,SPEI12,101780.0,-1.0421429700759062,Linear,-16.540888849470313,-6.3164249906160155,1,3
98,2018,Arvika,hydro_prod,SPEI12,112284.0,-0.0659711983247181,Linear,-5.208858933492247,4.693119447236117,1,3
99,2019,Arvika,hydro_prod,SPEI12,122788.0,-1.8045936228073047,Linear,6.812780526243774,4.481148178167585,1,3
100,2020,Arvika,hydro_prod,SPEI12,155581.0,0.7649722741469849,Linear,39.58653995436901,3.4061395218442216,1,3
101,2021,Arvika,hydro_prod,SPEI12,132978.0,0.2299968547078726,Linear,23.17268113006307,7.062018397848178,1,3
102,2022,Arvika,hydro_prod,SPEI12,79361.0,-0.5553568256555929,Linear,-24.02941632544309,-1.7953384163640536,1,3
103,2005,Askersund,hydro_prod,SPEI12,510.0,0.7505637397152205,Linear,-37.10263951291636,0.4953852443399125,1,3
104,2006,Askersund,hydro_prod,SPEI12,670.0,-0.3984222289798119,Linear,-14.427843017599615,-12.057532246434093,1,3
105,2008,Askersund,hydro_prod,SPEI12,1014.0,0.8913657438219598,Linear,39.43794874209514,2.4653117690955373,1,3
106,2009,Askersund,hydro_prod,SPEI12,621.0,0.921114349234318,Linear,-11.20012486237928,2.8537780245475766,1,3
107,2010,Askersund,hydro_prod,SPEI12,662.0,0.8365892912545716,Linear,-1.406730168140516,1.7223430303406868,1,3
108,2011,Askersund,hydro_prod,SPEI12,654.0,0.6812521971817076,Linear,1.62135108710916,-0.5331923231566282,1,3
109,2012,Askersund,hydro_prod,SPEI12,912.0,0.4368132440956652,Linear,48.12753619158204,-4.263361847820813,1,3
110,2013,Askersund,hydro_prod,SPEI12,582.0,1.8297317866343263,Linear,-0.9877035414772664,4.587546211534713,1,3
111,2014,Askersund,hydro_prod,SPEI12,566.5,-0.6766812394857998,Linear,1.1741024738145736,-10.451714900297109,1,3
112,2015,Askersund,hydro_prod,SPEI12,551.0,0.8858708983383051,Linear,3.562471213623672,2.3923438666403207,1,3
113,2016,Askersund,hydro_prod,SPEI12,535.5,1.433711486266817,Linear,6.214988753421545,6.898497481501169,1,3
114,2017,Askersund,hydro_prod,SPEI12,520.0,-1.1480876536684463,Linear,9.178041719699484,0.3915325199991866,1,3
115,2018,Askersund,hydro_prod,SPEI12,504.5,0.4511254652762769,Linear,12.50955318251273,-4.046407114561417,1,3
116,2019,Askersund,hydro_prod,SPEI12,489.0,-1.6037498888201016,Linear,16.282806846115943,23.608924024673158,1,3
117,2020,Askersund,hydro_prod,SPEI12,477.0,1.0400218919670734,Linear,21.483287263929217,4.279450509009068,1,3
118,2021,Askersund,hydro_prod,SPEI12,187.0,0.3095127981622594,Linear,-48.73435824621713,-6.145289071766931,1,3
119,2022,Askersund,hydro_prod,SPEI12,119.0,0.1633712153573482,Linear,-64.67656595062414,-8.131474717146586,1,3
120,2005,Avesta,hydro_prod,SPEI12,353286.0,-0.1413367862208801,Linear,6.094593491044419,1.1597084929946384,1,1
121,2006,Avesta,hydro_prod,SPEI12,380939.0,-0.6458686834768452,Linear,13.05792716070606,6.205027465554289,1,1
122,2007,Avesta,hydro_prod,SPEI12,260015.0,0.6967027800654637,Linear,-23.72496302218301,-7.220687169868798,1,1
123,2008,Avesta,hydro_prod,SPEI12,446577.0,-0.5808701837064282,Linear,29.502195342643272,5.555042467850119,1,1
124,2009,Avesta,hydro_prod,SPEI12,342416.0,0.5466021609365346,Linear,-1.827790235906936,-5.719680978579507,1,1
125,2010,Avesta,hydro_prod,SPEI12,351068.0,1.2012350318810834,Linear,-0.474309250938007,-12.266009688024994,1,1
126,2011,Avesta,hydro_prod,SPEI12,298521.0,0.28670052945533,Linear,-16.308232288768167,-3.120664663767462,1,1
127,2012,Avesta,hydro_prod,SPEI12,271646.0,-0.3209977501576384,Linear,-24.676875711854628,2.9563181323622203,1,1
128,2013,Avesta,hydro_prod,SPEI12,151883.0,1.6898931855158348,Linear,-58.341518475554544,-17.152591224372507,1,1
129,2014,Avesta,hydro_prod,SPEI12,511625.0,-1.7167335451116157,Linear,38.82454574882359,16.913676081901993,1,1
130,2015,Avesta,hydro_prod,SPEI12,489944.0,-0.4284378913210515,Linear,31.531893302838988,4.0307195439963515,1,1
131,2016,Avesta,hydro_prod,SPEI12,395990.0,0.1876952987723201,Linear,5.193234409908923,-2.1306123569373634,1,1
132,2017,Avesta,hydro_prod,SPEI12,356033.0,-0.7142560132552822,Linear,-6.403281301566109,6.8889007633386585,1,1
133,2018,Avesta,hydro_prod,SPEI12,406885.0,-0.1266206012751506,Linear,5.865794050029531,1.0125466435373434,1,1
134,2019,Avesta,hydro_prod,SPEI12,457737.0,-1.89798366652068,Linear,17.88525319451151,18.726177295992635,1,1
135,2020,Avesta,hydro_prod,SPEI12,416138.3333333333,1.124835191327774,Linear,6.092726573051122,-11.502011282491901,1,1
136,2021,Avesta,hydro_prod,SPEI12,374539.6666666667,-0.1624184523084268,Linear,-5.464663192953211,1.3705251538701053,1,1
137,2022,Avesta,hydro_prod,SPEI12,332941.0,0.5420074955286883,Linear,-16.793879440978024,-5.673734324501044,1,1
138,2005,Bengtsfors,hydro_prod,SPEI12,53167.0,0.8834257548757791,Linear,16.59127042522563,-4.474397284572943,1,2
139,2006,Bengtsfors,hydro_prod,SPEI12,55293.0,-0.5577156503436113,Linear,20.83634377827292,-1.2795671719958008,1,2
140,2007,Bengtsfors,hydro_prod,SPEI12,55443.0,1.2703745597098046,Linear,20.748800668228142,1.6778322119096103,1,2
141,2008,Bengtsfors,hydro_prod,SPEI12,64002.0,1.0685398672786934,Linear,38.913174117236494,-1.9014641730971338,1,2
142,2009,Bengtsfors,hydro_prod,SPEI12,32281.0,1.2905820110664037,Linear,-30.174231652145828,2.0806519834411024,1,2
143,2010,Bengtsfors,hydro_prod,SPEI12,560.0,1.1182185650122776,Linear,-98.79279601959058,-1.0953801500352407,1,2
144,2011,Bengtsfors,hydro_prod,SPEI12,36677.5,0.3376088536894582,Linear,-21.20090206188576,-8.10719719094242,1,2
145,2012,Bengtsfors,hydro_prod,SPEI12,72795.0,1.1762716611320927,Linear,55.86798650347104,-0.09143535188988583,1,2
146,2013,Bengtsfors,hydro_prod,SPEI12,59723.0,1.6220360648251173,Linear,27.44880789687007,9.843025472402715,1,2
147,2014,Bengtsfors,hydro_prod,SPEI12,43425.0,-0.4284149375552802,Linear,-7.641328516500972,-3.2471490258205726,1,2
148,2015,Bengtsfors,hydro_prod,SPEI12,27380.0,1.483294462058067,Linear,-41.96100967667609,6.328850905342653,1,2
149,2016,Bengtsfors,hydro_prod,SPEI12,38992.0,1.09599010548902,Linear,-17.62122946482848,-1.4621047989748517,1,2
150,2017,Bengtsfors,hydro_prod,SPEI12,35559.0,-0.7733696752656898,Linear,-25.12315698057102,2.739268656330463,1,2
151,2018,Bengtsfors,hydro_prod,SPEI12,44832.0,0.3446396185545913,Linear,-5.90878805805813,-8.097941970889744,1,2
152,2019,Bengtsfors,hydro_prod,SPEI12,60003.0,-1.227545628772143,Linear,25.51672976747576,14.217896615896052,1,2
153,2020,Bengtsfors,hydro_prod,SPEI12,60949.0,1.170777350459853,Linear,27.077202530244204,-0.1893132800360089,1,2
154,2021,Bengtsfors,hydro_prod,SPEI12,61895.0,1.2162525626021174,Linear,28.62746663205789,0.638818608192194,1,2
155,2022,Bengtsfors,hydro_prod,SPEI12,41927.0,0.025159180139525,Linear,-13.153229827297716,-7.529279639402349,1,2
156,2005,Berg,hydro_prod,SPEI12,711680.0,-0.5495489409000957,Linear,10.034082123408345,-4.224106672585899,1,1
157,2006,Berg,hydro_prod,SPEI12,541090.0,0.6680195157197645,Linear,-16.361252126601215,1.3004514216075196,1,1
158,2007,Berg,hydro_prod,SPEI12,435460.0,0.5623454757339869,Linear,-32.70514539140061,0.8209692456563917,1,1
159,2008,Berg,hydro_prod,SPEI12,696862.0,-0.5457398293165,Linear,7.66535461619323,-4.206823325504734,1,1
160,2009,Berg,hydro_prod,SPEI12,693105.0,0.5439866809566553,Linear,7.059164624150443,0.7376686084435071,1,1
161,2010,Berg,hydro_prod,SPEI12,701244.0,0.9254070001722228,Linear,8.290317794564505,2.468313567546688,1,1
162,2011,Berg,hydro_prod,SPEI12,738441.0,0.5384288056487695,Linear,14.007112970275982,0.7124504740119211,1,1
163,2012,Berg,hydro_prod,SPEI12,727702.6666666666,1.1144094985546338,Linear,12.322255100134488,3.3258877569767,1,1
164,2013,Berg,hydro_prod,SPEI12,716964.3333333334,1.3452396059439808,Linear,10.638206196504193,4.373249267722126,1,1
165,2014,Berg,hydro_prod,SPEI12,706226.0,-0.1908431438348749,Linear,8.954965676899988,-2.5965258956395103,1,1
166,2015,Berg,hydro_prod,SPEI12,654426.0,0.2733935441452039,Linear,0.9391510721526766,-0.49011246298385447,1,1
167,2016,Berg,hydro_prod,SPEI12,602626.0,1.0365968767415392,Linear,-7.072817594704131,2.9728231326997614,1,1
168,2017,Berg,hydro_prod,SPEI12,550826.0,-0.0148281088229773,Linear,-15.08094309089208,-1.7978806276155264,1,1
169,2018,Berg,hydro_prod,SPEI12,608935.0,0.4825951233983401,Linear,-6.144977260472009,0.4591124218242426,1,1
170,2019,Berg,hydro_prod,SPEI12,520483.0,-1.286181198088572,Linear,-19.797296461533584,-7.56647947862282,1,1
171,2020,Berg,hydro_prod,SPEI12,736064.0,0.9165803265112992,Linear,13.395008490300937,2.4282636868577336,1,1
172,2021,Berg,hydro_prod,SPEI12,692693.0,0.3933884660981613,Linear,6.6878801138941695,0.05434884737045098,1,1
173,2022,Berg,hydro_prod,SPEI12,631040.0,0.6521229473143982,Linear,-2.831135602049176,1.2283228154693726,1,1
174,2005,Boden,hydro_prod,SPEI12,1777889.0,0.3837000470424431,Linear,22.11805569962953,-0.0475751755312962,1,1
175,2006,Boden,hydro_prod,SPEI12,951169.0,0.8603650211328189,Linear,-35.34419350149344,0.7451890230188963,1,1
176,2007,Boden,hydro_prod,SPEI12,1586178.0,-0.8012998979367545,Linear,6.714404350664763,-2.01840496737025,1,1
177,2008,Boden,hydro_prod,SPEI12,1820231.0,0.6328288522615617,Linear,21.21730447519281,0.366762794197219,1,1
178,2009,Boden,hydro_prod,SPEI12,1419797.0,1.1634275351786003,Linear,-6.3999338252153,1.249226710110538,1,1
179,2010,Boden,hydro_prod,SPEI12,1435549.0,-1.0344149844109831,Linear,-6.303448987014554,-2.4061097595072565,1,1
180,2011,Boden,hydro_prod,SPEI12,1506834.0,-0.4168179792674636,Linear,-2.620014901293137,-1.378954794442063,1,1
181,2012,Boden,hydro_prod,SPEI12,1743232.0,1.7527882423154866,Linear,11.557911258825326,2.2294205444529003,1,1
182,2013,Boden,hydro_prod,SPEI12,1624652.0,2.014391415774249,Linear,2.9645651568739293,2.6645052295422262,1,1
183,2014,Boden,hydro_prod,SPEI12,1421803.0,-0.2174064996659595,Linear,-10.75380896084691,-1.047304074542469,1,1
184,2015,Boden,hydro_prod,SPEI12,1527898.0,-1.1378223535721954,Linear,-5.003578838085728,-2.5780914753732294,1,1
185,2016,Boden,hydro_prod,SPEI12,1618097.0,1.72080072874103,Linear,-0.3404098909488107,2.1762205886330728,1,1
186,2017,Boden,hydro_prod,SPEI12,1636655.0,0.5784085236241309,Linear,-0.1353782412803863,0.27625375627300364,1,1
187,2018,Boden,hydro_prod,SPEI12,1578138.0,1.5455634259173712,Linear,-4.593694825326869,1.8847750923613962,1,1
188,2019,Boden,hydro_prod,SPEI12,1577339.0,-1.724838378285783,Linear,-5.513092481890065,-3.5543857568153436,1,1
189,2020,Boden,hydro_prod,SPEI12,1683037.0,0.2219877205197092,Linear,-0.094132861145557,-0.3165266401865856,1,1
190,2021,Boden,hydro_prod,SPEI12,1788735.0,1.1040375950521413,Linear,5.22759885721735,1.150452474860416,1,1
191,2022,Boden,hydro_prod,SPEI12,1841762.0,0.825028095583654,Linear,7.383719586595743,0.6864185007759506,1,1
192,2005,Bollebygd,hydro_prod,SPEI12,2975.0,0.93382933109381,Linear,0.995412051751737,0.4706263481788915,1,1
193,2006,Bollebygd,hydro_prod,SPEI12,3350.0,-0.1939188836495431,Linear,11.351878315789229,-2.171648345391106,1,1
194,2007,Bollebygd,hydro_prod,SPEI12,4360.0,1.545807151550469,Linear,41.960195653758575,1.9044690152557309,1,1
195,2008,Bollebygd,hydro_prod,SPEI12,4085.0,1.4280269464235331,Linear,30.34103087460752,1.628514106755868,1,1
196,2009,Bollebygd,hydro_prod,SPEI12,2769.0,1.6407949117188887,Linear,-13.38453120536164,2.127022020980532,1,1
197,2010,Bollebygd,hydro_prod,SPEI12,2850.0,0.2386614276645186,Linear,-12.56840231483569,-1.1581277788505566,1,1
198,2011,Bollebygd,hydro_prod,SPEI12,2474.0,0.4023097904452984,Linear,-25.53785586958832,-0.774705378383072,1,1
199,2012,Bollebygd,hydro_prod,SPEI12,3242.0,1.6049158173102749,Linear,-4.232899396162362,2.0429585554438887,1,1
200,2013,Bollebygd,hydro_prod,SPEI12,2192.0,1.6023454471810517,Linear,-36.42873440072535,2.0369362679715906,1,1
201,2014,Bollebygd,hydro_prod,SPEI12,2635.6666666666665,-0.8762554929170207,Linear,-24.92905775808613,-3.7703391981840895,1,1
202,2015,Bollebygd,hydro_prod,SPEI12,3079.333333333333,1.1476922841421318,Linear,-13.8335606463792,0.9716997804789622,1,1
203,2016,Bollebygd,hydro_prod,SPEI12,3523.0,1.3114417399660183,Linear,-3.1213024972087458,1.3553590384169396,1,1
204,2017,Bollebygd,hydro_prod,SPEI12,4383.0,-0.0854659796064013,Linear,18.48158959394309,-1.9175469776823724,1,1
205,2018,Bollebygd,hydro_prod,SPEI12,3720.0,1.2371221596435866,Linear,-1.1193569252490927,1.1812308564739575,1,1
206,2019,Bollebygd,hydro_prod,SPEI12,4097.0,-1.2046888222229972,Linear,7.113519395810466,-4.539847022009477,1,1
207,2020,Bollebygd,hydro_prod,SPEI12,3968.0,1.0986849157296832,Linear,2.065054197673967,0.8568772273045877,1,1
208,2021,Bollebygd,hydro_prod,SPEI12,4811.0,1.4406359307617431,Linear,21.781464363215896,1.6580565168372303,1,1
209,2022,Bollebygd,hydro_prod,SPEI12,4117.0,0.5691785583265663,Linear,2.5833554332214312,-0.3837376812005757,1,1
210,2005,Bollnäs,hydro_prod,SPEI12,719696.0,-1.019415878313437,Linear,-14.467746662155312,-0.6592521057990085,1,1
211,2006,Bollnäs,hydro_prod,SPEI12,905744.0,-0.4111006848918949,Linear,7.1207673369884965,-0.2715986312193416,1,1
212,2007,Bollnäs,hydro_prod,SPEI12,694261.0,0.7494376230452069,Linear,-18.287482630945263,0.4679632148759088,1,1
213,2008,Bollnäs,hydro_prod,SPEI12,810513.0,-1.249913775292935,Linear,-5.063428045079829,-0.8061386403023307,1,1
214,2009,Bollnäs,hydro_prod,SPEI12,884837.0,0.4837071602564829,Linear,3.146526351994779,0.298624460368871,1,1
215,2010,Bollnäs,hydro_prod,SPEI12,972426.0,1.0588251443602783,Linear,12.81727395850213,0.6651227613189108,1,1
216,2011,Bollnäs,hydro_prod,SPEI12,915017.0,0.567615645423939,Linear,5.653952977704504,0.3520957794706124,1,1
217,2012,Bollnäs,hydro_prod,SPEI12,915182.1,-0.3814493305754199,Linear,5.1747289600282445,-0.2527030806049924,1,1
218,2013,Bollnäs,hydro_prod,SPEI12,915347.2,1.4414985162417482,Linear,4.700003170375603,0.90898427233031,1,1
219,2014,Bollnäs,hydro_prod,SPEI12,915512.3,-1.102446652284784,Linear,4.229712570788865,-0.7121640967785384,1,1
220,2015,Bollnäs,hydro_prod,SPEI12,915677.4,-0.0927446824037467,Linear,3.7637952957149343,-0.06872385207125033,1,1
221,2016,Bollnäs,hydro_prod,SPEI12,915842.5,-0.4141319509702496,Linear,3.302190624874852,-0.2735303285373722,1,1
222,2017,Bollnäs,hydro_prod,SPEI12,916007.6,-0.4067379228476058,Linear,2.8448389568851504,-0.26881842798995914,1,1
223,2018,Bollnäs,hydro_prod,SPEI12,916172.7,0.7008978431313327,Linear,2.391681783602447,0.4370308716722,1,1
224,2019,Bollnäs,hydro_prod,SPEI12,916337.8,-1.6232035359614383,Linear,1.9426616651723176,-1.0440203738395704,1,1
225,2020,Bollnäs,hydro_prod,SPEI12,916502.9,1.261645576687155,Linear,1.4977222057580335,0.7943716213794881,1,1
226,2021,Bollnäs,hydro_prod,SPEI12,916668.0,0.0847304688708575,Linear,1.0568080299283713,0.04437353524893948,1,1
227,2022,Bollnäs,hydro_prod,SPEI12,711811.0,0.5355365044512203,Linear,-21.88073646724383,0.3316531033808374,1,1
228,2005,Borlänge,hydro_prod,SPEI12,806536.0,0.4956961986112221,Linear,-14.3893963555944,-0.10702022920771692,1,1
229,2006,Borlänge,hydro_prod,SPEI12,990520.0,-0.2545301015142427,Linear,5.623981462196382,1.8376187906629506,1,1
230,2007,Borlänge,hydro_prod,SPEI12,684424.0,1.1994858644873454,Linear,-26.67885994398802,-1.9312922466184195,1,1
231,2008,Borlänge,hydro_prod,SPEI12,957682.0,-0.5254275591417013,Linear,3.0716656273562086,2.5398039398612884,1,1
232,2009,Borlänge,hydro_prod,SPEI12,1039752.0,1.2035060033051082,Linear,12.427125673000896,-1.941712727490672,1,1
233,2010,Borlänge,hydro_prod,SPEI12,1055642.0,1.7148168036922922,Linear,14.680835594183144,-3.267066068939692,1,1
234,2011,Borlänge,hydro_prod,SPEI12,876477.0,0.8096399154552169,Linear,-4.334109887445989,-0.9207842917525273,1,1
235,2012,Borlänge,hydro_prod,SPEI12,1116497.0,0.6887022535417042,Linear,22.44081404526624,-0.6073054170588343,1,1
236,2013,Borlänge,hydro_prod,SPEI12,693195.0,1.6812720491590898,Linear,-23.618907367774653,-3.180115720003192,1,1
237,2014,Borlänge,hydro_prod,SPEI12,1122066.0,-1.1552976722593542,Linear,24.228282332031178,4.17247130864601,1,1
238,2015,Borlänge,hydro_prod,SPEI12,1064431.0,0.8610772742555823,Linear,18.4134823972152,-1.0541135218602298,1,1
239,2016,Borlänge,hydro_prod,SPEI12,895348.0,0.8937181456540727,Linear,0.0845621394839864,-1.1387209425191291,1,1
240,2017,Borlänge,hydro_prod,SPEI12,726265.0,-0.5454212382100337,Linear,-18.422188651223014,2.591628953807812,1,1
241,2018,Borlänge,hydro_prod,SPEI12,799070.3333333334,0.3318061453963691,Linear,-9.806784511389544,0.3177942466337512,1,1
242,2019,Borlänge,hydro_prod,SPEI12,871875.6666666666,-1.525906336408297,Linear,-1.1069732129102892,5.133114876174435,1,1
243,2020,Borlänge,hydro_prod,SPEI12,944681.0,1.1000887590227515,Linear,7.678491785989816,-1.6736480001872773,1,1
244,2021,Borlänge,hydro_prod,SPEI12,1021876.0,0.4865998555264607,Linear,17.053708615275255,-0.08344187198696962,1,1
